observation,beta_0,beta_1,beta_2,beta_3
4514,1.0,0.5,-0.3805935366556754,1.8584396738650701
4515,1.0,0.5,-0.2867034197567945,1.2662235226737022
4516,1.0,0.5,0.016740637809464554,0.7407557188552942
4517,1.0,0.5,-0.3488206767380664,0.9249963402986044
4518,1.0,0.5,0.2783660761968525,1.8516814090945324
4519,1.0,0.5,-0.2098590325834814,0.8348996848571716
4520,1.0,0.5,-0.012268855254106564,1.055703700560876
4521,1.0,0.5,-0.23792649877902258,1.2066831167515273
4522,1.0,0.5,0.03761181904879635,0.9566249561531797
4523,1.0,0.5,-0.4918186179426973,1.1768764999043224
4524,1.0,0.5,0.24765661180548845,1.3648409859140078
4525,1.0,0.5,-0.12779558859229473,1.0920246663471505
4526,1.0,0.5,-0.08863498564582706,1.363522544676766
4527,1.0,0.5,-0.4328191494706101,0.5089764376859761
4528,1.0,0.5,-0.02201849038251051,1.4221362364347907
4529,1.0,0.5,-0.38783660304760814,1.0594000558418633
4530,1.0,0.5,0.13598862173685455,1.8009233600868413
4531,1.0,0.5,-0.5218397574825525,1.040778040873831
4532,1.0,0.5,-0.0860329835392597,1.9991808771141484
4533,1.0,0.5,-0.3522767680875347,0.7868765613639189
4534,1.0,0.5,-0.5530085962702729,1.2511453928264555
4535,1.0,0.5,-0.45600335786286705,1.4143456550012805
4536,1.0,0.5,-0.10004623428664311,0.7282177983925968
4537,1.0,0.5,-0.3878497861944431,1.7370530390261627
4538,1.0,0.5,-0.37447051672012244,1.087607325627304
4539,1.0,0.5,-0.12839884976300342,1.178841310806847
4540,1.0,0.5,0.003952496654209048,1.2168335340803371
4541,1.0,0.5,-0.13412315702621602,0.7754289234984392
4542,1.0,0.5,-0.17348407505447785,0.9310512024954394
4543,1.0,0.5,-0.1959217376101871,0.9819865306632933
4544,1.0,0.5,-0.07739309210974386,0.6748052872952578
4545,1.0,0.5,-0.4734696216275235,0.5981200670557458
4546,1.0,0.5,-0.06466823744928454,1.2473800216207154
4547,1.0,0.5,-0.5517664386314315,1.3702185817441515
4548,1.0,0.5,-0.009856813604739667,1.7406990382985192
4549,1.0,0.5,-0.11678830326272605,1.591096541821112
4550,1.0,0.5,-0.6758718353335202,0.7568642185023264
4551,1.0,0.5,-0.03162264427777278,0.976061171178075
4552,1.0,0.5,-0.36564386781628483,0.6933803572769361
4553,1.0,0.5,-0.32237550244538127,1.1629529590034913
4554,1.0,0.5,0.04639798450988228,1.4563424477497764
4555,1.0,0.5,-0.2261475132717985,1.3742627352356058
4556,1.0,0.5,-0.06866128709557862,1.495070074870033
4557,1.0,0.5,-0.2857989807639576,0.8393920465991713
4558,1.0,0.5,0.13134058482315017,1.1332807846351927
4559,1.0,0.5,-0.14550091387276648,1.6428491525041127
4560,1.0,0.5,-0.07609977243696335,1.7006380406236543
4561,1.0,0.5,-0.2418187172136138,1.1027724449290577
4562,1.0,0.5,0.2716451534130949,1.2844293488738894
4563,1.0,0.5,0.30906661604468433,1.6348510978503525
4564,1.0,0.5,-0.8042483319288775,1.1262889092911499
4565,1.0,0.5,0.0009538349023592296,1.2203123256094859
4566,1.0,0.5,-0.5203999997296431,0.624920132066505
4567,1.0,0.5,0.06216032748504874,1.906499710860943
4568,1.0,0.5,-0.6126534309827426,1.1254154995259027
4569,1.0,0.5,-0.1289747559306704,0.5233226883696389
4570,1.0,0.5,-0.44283698718094666,0.725196491267513
4571,1.0,0.5,-0.27444369846351785,1.011806572529251
4572,1.0,0.5,-0.26277753616985944,1.753043321955918
4573,1.0,0.5,-0.3437322944786823,0.9758949768470522
4574,1.0,0.5,-0.39812999342775657,1.170807692188364
4575,1.0,0.5,-0.28421135738411174,0.4072876494787905
4576,1.0,0.5,-0.23293704263938791,1.4445187480659734
4577,1.0,0.5,-0.16603005076913963,0.6825059580758961
4578,1.0,0.5,0.2188525818694689,1.0978134918108204
4579,1.0,0.5,-0.4161207156659843,1.298445883302278
4580,1.0,0.5,-0.1585002738299311,1.3510134375339233
4581,1.0,0.5,0.020830691423765063,1.29930995793833
4582,1.0,0.5,-0.33767183615487645,1.8887387405550191
4583,1.0,0.5,-0.6893483685811015,1.3979652944797005
4584,1.0,0.5,-0.7161146980486336,1.7705997871108563
4585,1.0,0.5,-0.7236106082299305,1.4177419141187124
4586,1.0,0.5,0.22248916199933447,1.3085294430137275
4587,1.0,0.5,-0.06206769796791456,1.36520903825492
4588,1.0,0.5,-0.004913000613879309,1.18713229788148
4589,1.0,0.5,0.031024090239319096,1.2142217609189496
4590,1.0,0.5,-0.23843815754942818,1.537841199473027
4591,1.0,0.5,0.38100380904372866,1.2023576023891687
4592,1.0,0.5,-0.09355809629501093,1.9092081158474454
4593,1.0,0.5,-0.2313923440608852,1.8557329184533633
4594,1.0,0.5,0.053518725336740736,1.1425159660303386
4595,1.0,0.5,-0.09827516479002762,1.3455102394289005
4596,1.0,0.5,0.18875491368747682,1.6853124478744106
4597,1.0,0.5,0.1868801860445382,1.5977291523315937
4598,1.0,0.5,-0.3033664579538531,1.2456035669510557
4599,1.0,0.5,-0.1982622899272823,1.1971342019587714
4600,1.0,0.5,-0.4183034153750154,1.3269101435840327
4601,1.0,0.5,-0.6319553832852121,0.7738518089980375
4602,1.0,0.5,-0.0019028239079458276,1.0438339419187779
4603,1.0,0.5,-0.02391903124135414,0.49158699868650824
4604,1.0,0.5,-0.684706505945426,1.3343152434331733
4605,1.0,0.5,-0.36745185566901467,1.286460829981759
4606,1.0,0.5,-0.1312430063913089,1.5089712398437063
4607,1.0,0.5,-0.16969014298139828,0.8062123466727198
4608,1.0,0.5,0.2945721039101631,1.3875365096268613
4609,1.0,0.5,-0.43457257269201455,1.0314456867743669
4610,1.0,0.5,-0.18777857140015755,2.046679154118618
4611,1.0,0.5,0.007105499356255068,1.5160409273584783
4612,1.0,0.5,-0.2861138509066284,0.8950910028744528
4613,1.0,0.5,-0.39270558534848465,0.42802504343721476
4614,1.0,0.5,-0.40749132900270196,0.9941759441623546
4615,1.0,0.5,-0.1691102326992374,0.6577064477117749
4616,1.0,0.5,-0.19566132527891936,0.9877032754961284
4617,1.0,0.5,-0.01486312555077704,0.8054661077668178
4618,1.0,0.5,-0.18530332437601343,0.6726018736971681
4619,1.0,0.5,-0.9086368553904679,1.670303286198743
4620,1.0,0.5,-0.67983897254886,0.6355582732377154
4621,1.0,0.5,-0.3513012900846299,0.8730277694164388
4622,1.0,0.5,0.09358754795263008,0.7450647979694429
4623,1.0,0.5,-0.32464440583932885,0.6175833344947839
4624,1.0,0.5,-0.051697217969424045,1.1661681527044883
4625,1.0,0.5,-0.051532742022057126,1.1691495089602366
4626,1.0,0.5,-0.020782207537077574,0.8298296562843299
4627,1.0,0.5,-0.3661628831699318,0.4802774323111837
4628,1.0,0.5,-0.4999001740537754,0.4063987673105205
4629,1.0,0.5,-0.544370757745632,1.1019595221447926
4630,1.0,0.5,0.5439270518431436,1.4308086916406992
4631,1.0,0.5,-0.15046798001623946,0.407124058495425
4632,1.0,0.5,0.24889548243013782,0.8395348814118674
4633,1.0,0.5,-0.3356947003762693,1.6965444416477324
4634,1.0,0.5,0.05745320274836613,0.8613784409783758
4635,1.0,0.5,-0.38566873578208116,0.8654665018893862
4636,1.0,0.5,-0.26967152707945236,1.045803652065612
4637,1.0,0.5,-0.13849797432476618,1.3441700880303191
4638,1.0,0.5,-0.39661641364557787,0.8975316129527509
4639,1.0,0.5,-0.4295721899032523,1.1670287639717285
4640,1.0,0.5,-0.20636080500241505,0.6268089136088624
4641,1.0,0.5,-0.3353879807957752,0.5698707967845312
4642,1.0,0.5,-0.2003424407009127,0.761717324885118
4643,1.0,0.5,-0.4353181654733192,1.2716373691495935
4644,1.0,0.5,-0.031018934687977562,1.4832105184294249
4645,1.0,0.5,-0.3512286089197623,0.8250693971464881
4646,1.0,0.5,0.18938673486862506,1.3310616838815819
4647,1.0,0.5,-0.1950016510537744,1.6365599952331351
4648,1.0,0.5,-0.2754030050384799,0.9636405313724121
4649,1.0,0.5,0.3313812396994736,1.7142409288977234
4650,1.0,0.5,-0.28616211562203436,1.8662700711839193
4651,1.0,0.5,-0.36523069088442306,0.6628111019853614
4652,1.0,0.5,-0.49913862497957595,0.6437449407697005
4653,1.0,0.5,-0.18326673677119062,1.557053126299036
4654,1.0,0.5,-0.3495770480464907,0.8735743224763376
4655,1.0,0.5,0.018689749073672657,1.228002462838416
4656,1.0,0.5,-0.21718706210528066,0.8634732691075012
4657,1.0,0.5,-0.02034950407528885,1.4870804933864588
4658,1.0,0.5,-0.06366032865273388,0.5497008322154397
4659,1.0,0.5,-0.34824981644452474,1.016112182276595
4660,1.0,0.5,-0.4348623361815248,0.5817063568170608
4661,1.0,0.5,-0.3020339443294513,0.5268731361461809
4662,1.0,0.5,-0.13123541004960457,0.6353065323256922
4663,1.0,0.5,-0.15505648735239763,0.9266799992361806
4664,1.0,0.5,-0.05817310243375941,1.3609100490129047
4665,1.0,0.5,-0.16981053088261508,1.2209257465804646
4666,1.0,0.5,-0.42427491786027566,1.0201727104981462
4667,1.0,0.5,-0.3888245943273816,0.821453172841335
4668,1.0,0.5,-0.01696440010980277,1.6048740395558843
4669,1.0,0.5,-0.4088340631557541,1.2158650029850637
4670,1.0,0.5,-0.06281566614209541,1.1353113665667132
4671,1.0,0.5,0.05023932161996017,1.4779000403942233
4672,1.0,0.5,0.23247076018271265,1.083952834514091
4673,1.0,0.5,-0.31595191623720187,1.7936840532285978
4674,1.0,0.5,-0.23925197827832922,1.5089828963230416
4675,1.0,0.5,-0.7809704697290247,1.0556284935207616
4676,1.0,0.5,-0.38485662710051005,1.1923157717207782
4677,1.0,0.5,-0.5413455272964829,0.656663652364885
4678,1.0,0.5,-0.08054537621018665,0.974575357444897
4679,1.0,0.5,0.14752773033187272,0.8732887092079563
4680,1.0,0.5,-0.046742744594485575,0.5268684401943955
4681,1.0,0.5,0.03588908762624507,0.9773857535770649
4682,1.0,0.5,-0.30979605866040416,1.2582261660359766
4683,1.0,0.5,-0.46390228902313,1.2038651285010813
4684,1.0,0.5,-0.2868097446552374,1.082201130005964
4685,1.0,0.5,-0.3762493732646635,1.0502259480761966
4686,1.0,0.5,-0.3962377994672418,1.2988893317185917
4687,1.0,0.5,-0.17406285981962438,0.9668772667007751
4688,1.0,0.5,-0.49809871908955416,1.4409452724369576
4689,1.0,0.5,0.07245507443390889,1.5277456140125572
4690,1.0,0.5,-0.3413167930942378,1.7617087755919594
4691,1.0,0.5,-0.23369333416166535,1.2784578595494795
4692,1.0,0.5,-0.1904250402503334,0.7930773284752302
4693,1.0,0.5,-0.1587749524527478,1.518836471693206
4694,1.0,0.5,0.14679933902706557,1.0136787981690143
4695,1.0,0.5,-0.5448417863745645,1.2725981229955727
4696,1.0,0.5,0.15924003462112135,1.5994709648171996
4697,1.0,0.5,-0.24499380947332683,1.111961251643875
4698,1.0,0.5,0.05386553861101956,0.972056089400791
4699,1.0,0.5,-0.13142630468196903,1.3354909498603333
4700,1.0,0.5,-0.059913044303687296,0.5970468568225403
4701,1.0,0.5,-0.21170975277853749,0.8476655459006683
4702,1.0,0.5,-0.14580817348831382,1.2174395539091227
4703,1.0,0.5,0.10174903443415984,0.5547755863463515
4704,1.0,0.5,-0.17958073732779217,0.9204184539212688
4705,1.0,0.5,0.17067776673157814,1.5140175316186206
4706,1.0,0.5,-0.06495418727058733,0.5992295840027282
4707,1.0,0.5,-0.5287879935629677,0.04687590233817174
4708,1.0,0.5,-0.31039741860924597,0.5330207024556407
4709,1.0,0.5,-0.07084245221785901,-0.13451803755152558
4710,1.0,0.5,-0.4979979075911556,1.7996747706480198
4711,1.0,0.5,-0.016815414025970338,1.0970632355514818
4712,1.0,0.5,-0.22365068101226943,1.0687148200378718
4713,1.0,0.5,-0.5120675933206507,0.6795324987918796
4714,1.0,0.5,-0.17246244087268825,1.7975954270042347
4715,1.0,0.5,-0.32811900213683753,1.4700423621631182
4716,1.0,0.5,-0.35881629040885643,1.0073343441200846
4717,1.0,0.5,-0.3813339276482347,1.45213207708849
4718,1.0,0.5,-0.15159542992597347,1.295109821164507
4719,1.0,0.5,-0.21684304938409676,1.166252855652615
4720,1.0,0.5,-0.05958522676931648,1.015788466783428
4721,1.0,0.5,0.08145166132406267,0.9783999497183126
4722,1.0,0.5,0.07296942746792481,1.1570342442952555
4723,1.0,0.5,0.214706512298583,1.3791898992126657
4724,1.0,0.5,0.27510124571638694,0.8054988677086106
4725,1.0,0.5,-0.26528559109747235,1.595450058729218
4726,1.0,0.5,-0.4124038994351231,1.0372137793749996
4727,1.0,0.5,-0.3193673653204309,0.7490901257903924
4728,1.0,0.5,-0.08268285325454762,1.2048408364107597
4729,1.0,0.5,0.28448666863341787,0.5694548864048947
4730,1.0,0.5,-0.2997615280007785,0.8765676329358482
4731,1.0,0.5,-0.12184412409990646,1.3187213810000291
4732,1.0,0.5,-0.41442190005753854,1.388302743999448
4733,1.0,0.5,-0.31773029090662047,1.1114878786544597
4734,1.0,0.5,-0.4637650138879566,0.8027557464888639
4735,1.0,0.5,-0.4936053135326956,1.1064073745292453
4736,1.0,0.5,0.034502148411146794,0.5802913636127573
4737,1.0,0.5,0.07556107286863134,1.7222124803970038
4738,1.0,0.5,-0.2980659531959845,1.427948018429017
4739,1.0,0.5,0.07121545700820292,1.5410832116826083
4740,1.0,0.5,-0.5425648999032237,0.8043521097219329
4741,1.0,0.5,-0.30786515112227836,0.46071844739418644
4742,1.0,0.5,-0.07931952294524344,1.5320266054638672
4743,1.0,0.5,0.17448003844580984,1.112825098745675
4744,1.0,0.5,-0.1558142758550867,1.1864566510490624
4745,1.0,0.5,-0.08822793704377468,1.1711168846797004
4746,1.0,0.5,-0.3479622235085206,0.8702945515073727
4747,1.0,0.5,-0.2632931552538238,1.063590815878055
4748,1.0,0.5,0.1337810236439781,0.6419331654460463
4749,1.0,0.5,-0.5651112669270298,1.2553373035651594
4750,1.0,0.5,0.09091376345436819,1.3581568708658072
4751,1.0,0.5,-0.2568095740675354,1.6828427653429303
4752,1.0,0.5,-0.5448191267875762,1.1671925669385874
4753,1.0,0.5,-0.3094441225930581,1.4121161749503743
4754,1.0,0.5,0.09754252789239193,1.4421827582958877
4755,1.0,0.5,-0.32890039727882164,1.8929305772412164
4756,1.0,0.5,-0.09033124235206304,1.3178086289032631
4757,1.0,0.5,-0.5343535768224403,2.025056587412217
4758,1.0,0.5,-0.667873958826545,1.3491506177434316
4759,1.0,0.5,-0.5214240317991039,0.4063339872281946
4760,1.0,0.5,0.05498434195579294,1.115404365454615
4761,1.0,0.5,-0.11213327381674745,1.0809306209572016
4762,1.0,0.5,0.02703373121342928,1.4919188783750947
4763,1.0,0.5,0.13382045199105577,1.291878231760161
4764,1.0,0.5,-0.3227398583811575,0.8385499101153258
4765,1.0,0.5,0.17374951109440956,1.3549677284041282
4766,1.0,0.5,-0.3711311262229987,1.4574337101470543
4767,1.0,0.5,0.0788383885605336,1.0451327195545348
4768,1.0,0.5,0.05753371423657311,0.9965184856588482
4769,1.0,0.5,-0.14900266258045747,1.2747999167576582
4770,1.0,0.5,-0.07964885099151063,0.7773185837153269
4771,1.0,0.5,-0.11153249883902262,1.3734588326960417
4772,1.0,0.5,-0.2307519013379165,1.5131253544907484
4773,1.0,0.5,-0.2942022570152092,0.8822532600956778
4774,1.0,0.5,-0.3068974219138965,1.7813042279699713
4775,1.0,0.5,-0.23217677008935242,1.6382639325182626
4776,1.0,0.5,0.09471588303245673,1.0435273390129909
4777,1.0,0.5,-0.6175384032559182,1.2608323456082564
4778,1.0,0.5,-0.3927701385162866,1.4535119066042164
4779,1.0,0.5,-0.25411456060509513,1.2317482696909439
4780,1.0,0.5,-0.08961419968706658,1.7396310468602243
4781,1.0,0.5,-0.13693579447072413,0.8791943769912138
4782,1.0,0.5,-0.514464616830023,1.1258364931514167
4783,1.0,0.5,0.028937373088692153,1.2631051046231545
4784,1.0,0.5,-0.042325793911160814,0.8446843763921783
4785,1.0,0.5,-0.009704716970842853,0.988932173919546
4786,1.0,0.5,-0.2504802329758299,1.5070735274569076
4787,1.0,0.5,-0.5038657083177633,0.9110430847628141
4788,1.0,0.5,-0.20079896226373334,1.1734647238068776
4789,1.0,0.5,-0.163985503853551,1.7758756977336356
4790,1.0,0.5,-0.02975878095729878,1.8508501550360632
4791,1.0,0.5,-0.24142664454410379,1.3918135457345195
4792,1.0,0.5,-0.0896221411245641,0.7426642915083614
4793,1.0,0.5,-0.28590739260729026,1.3101717169777798
4794,1.0,0.5,-0.10835246727740891,1.3662153598460682
4795,1.0,0.5,-0.20890033171190364,0.7054619200786842
4796,1.0,0.5,-0.06824855134114685,1.7115151514831775
4797,1.0,0.5,-0.5414556889824864,1.4740449324301725
4798,1.0,0.5,-0.12006601578214135,1.367374737953541
4799,1.0,0.5,-0.09367029745281191,0.9070495057158184
4800,1.0,0.5,-0.049700274078961104,1.3236545651474438
4801,1.0,0.5,-0.48581517064539115,1.1693048269916064
4802,1.0,0.5,-0.4084334323829439,1.0733034563901438
4803,1.0,0.5,-0.3933856735321839,1.3432685916062252
4804,1.0,0.5,-0.0724627221675918,1.1871385801811665
4805,1.0,0.5,0.028352626663259217,0.8773257435950987
4806,1.0,0.5,-0.38377143836955807,0.35651730442731355
4807,1.0,0.5,0.1520608314092861,0.9534007370259369
4808,1.0,0.5,0.13773457836651615,1.413198414507896
4809,1.0,0.5,-0.16462742242307657,0.7390535351248337
4810,1.0,0.5,-0.14807897351360522,1.3488804469287035
4811,1.0,0.5,-0.6670481751731809,1.445433375783551
4812,1.0,0.5,-0.29892621442090506,1.365452653365006
4813,1.0,0.5,-0.5547308460744824,0.9169925069021496
4814,1.0,0.5,-0.5163425347864241,1.192110064086311
4815,1.0,0.5,-0.07295835513399035,1.50019215256296
4816,1.0,0.5,0.06177636602448955,1.2394985810698511
4817,1.0,0.5,-0.1402780557646127,0.710456868447193
4818,1.0,0.5,-0.15399364684216152,0.7720268062660136
4819,1.0,0.5,-0.0353956247530815,1.301452452611852
4820,1.0,0.5,-0.6884581885414578,0.10304046661819288
4821,1.0,0.5,-0.533049664679458,0.9656123802335599
4822,1.0,0.5,-0.3092771985718713,0.6304522848318495
4823,1.0,0.5,-0.10098734436420576,0.9180942016320196
4824,1.0,0.5,-0.33193686169798386,0.7613155384611723
4825,1.0,0.5,-0.5963532628366432,0.2619505140515612
4826,1.0,0.5,-0.4332557076548734,0.6901932153091688
4827,1.0,0.5,-0.4363328654925327,0.9246297701990551
4828,1.0,0.5,-0.5197652140522759,1.8069012592270979
4829,1.0,0.5,0.3939853236591923,0.9892858465978969
4830,1.0,0.5,0.15874452399306477,0.9549462783911387
4831,1.0,0.5,-0.6540516630133411,0.802427051344142
4832,1.0,0.5,-0.7153885314953576,1.3952652415547848
4833,1.0,0.5,-0.38595566178060264,1.068569061171126
4834,1.0,0.5,-0.5174486914404546,1.3599687762266781
4835,1.0,0.5,0.4370715543031315,0.6839256152224299
4836,1.0,0.5,-0.39085242063226955,0.5149878827249742
4837,1.0,0.5,-0.08361259030757359,0.8623504697528306
4838,1.0,0.5,-0.20330530349934958,2.0375593739252293
4839,1.0,0.5,-0.4498239431431507,0.8439238421576206
4840,1.0,0.5,0.046078828875716404,0.8335851676070841
4841,1.0,0.5,-0.039994206585510284,1.0934138444403978
4842,1.0,0.5,-0.2675996616250772,0.7230721566028284
4843,1.0,0.5,0.5128354801718134,1.619517757305513
4844,1.0,0.5,-0.06104273900066249,1.0497031066733662
4845,1.0,0.5,-0.3099565360126063,0.727127851338573
4846,1.0,0.5,0.387859275259257,2.3783622498592254
4847,1.0,0.5,-0.06741104141082536,0.8669938258206915
4848,1.0,0.5,0.18543758798119617,1.313679737126142
4849,1.0,0.5,-0.16444951995546808,0.9061847301264316
4850,1.0,0.5,-0.9336781027736352,0.6204650591638846
4851,1.0,0.5,-0.5477956450698322,1.1940878804675623
4852,1.0,0.5,0.0022230404000738724,0.42531955175256037
4853,1.0,0.5,-0.3877814468145888,0.8408519963960106
4854,1.0,0.5,-0.062245179093184846,1.044724689882956
4855,1.0,0.5,0.1681187242508895,1.7921185508913715
4856,1.0,0.5,-0.08437317571564992,0.772588315384867
4857,1.0,0.5,-0.3039178523856128,1.66935722038208
4858,1.0,0.5,-0.17390326180322532,1.28639238288156
4859,1.0,0.5,-0.14791285613641633,1.0958830049457347
4860,1.0,0.5,-0.34769923704490213,0.6976645391247391
4861,1.0,0.5,-0.5752711062311786,1.0732171817027976
4862,1.0,0.5,-0.3882836236991719,0.8806112135223514
4863,1.0,0.5,-0.23927781299993592,1.1895888486026724
4864,1.0,0.5,-0.6637217094573516,0.6970240651002848
4865,1.0,0.5,-0.37547450120566994,0.861386902453775
4866,1.0,0.5,-0.3597927347883801,1.4657223082397373
4867,1.0,0.5,-0.7663989244827751,0.7948696841664847
4868,1.0,0.5,-0.1774342667794743,0.8570117943635894
4869,1.0,0.5,-0.04237801846535763,1.0445888886924033
4870,1.0,0.5,-0.3423648016674535,1.4040136749847865
4871,1.0,0.5,-0.5920723849522247,1.4347697080310284
4872,1.0,0.5,-0.18752847707886972,1.0335431839876175
4873,1.0,0.5,-0.1512623922020569,1.061510175936538
4874,1.0,0.5,-0.14857541732438312,1.590671366862483
4875,1.0,0.5,-0.21130322680571245,0.9082687039606857
4876,1.0,0.5,-0.06906383350789305,1.7942862382913751
4877,1.0,0.5,-0.24535450000042985,0.6646887129895859
4878,1.0,0.5,-0.43645150802240384,0.9937865292279934
4879,1.0,0.5,-0.2789291516022621,0.6458804404481475
4880,1.0,0.5,-0.2822077362661688,1.169671637064424
4881,1.0,0.5,-0.28871416111604237,1.4924133861518505
4882,1.0,0.5,-0.016725545848122525,0.9031818311928572
4883,1.0,0.5,-0.4499782272530979,1.3991788077892144
4884,1.0,0.5,-0.13682113125910214,0.13858074230357031
4885,1.0,0.5,-0.47886226982550495,1.352543974483758
4886,1.0,0.5,-0.32202574965722014,1.7720231794262555
4887,1.0,0.5,0.19047670814822346,1.134081398109907
4888,1.0,0.5,-0.08460037343027346,0.7300141990417456
4889,1.0,0.5,-0.17298074850681483,0.6401891052554365
4890,1.0,0.5,-0.636788676469954,0.83939953475228
4891,1.0,0.5,-0.30946460830103395,0.5253177979788313
4892,1.0,0.5,-0.713994484219643,1.664208234666968
4893,1.0,0.5,-0.17293438911369766,1.316882472628348
4894,1.0,0.5,-0.4912024077694289,1.667254240210441
4895,1.0,0.5,-0.0573208727668007,1.008469172105984
4896,1.0,0.5,-0.11336548087101608,0.9713462005892237
4897,1.0,0.5,-0.5025513414369844,0.8583905043265911
4898,1.0,0.5,-0.12506680029807993,0.8768334170957109
4899,1.0,0.5,0.2769976569610208,0.7879303067530847
4900,1.0,0.5,-0.3281301199150027,1.2952808332893038
4901,1.0,0.5,0.09309649696830469,1.6388384703911325
4902,1.0,0.5,-0.7606993410838387,1.0899489635631843
4903,1.0,0.5,-0.12935937103616124,0.38024191519436557
4904,1.0,0.5,-0.3631950841492546,1.1406387013171804
4905,1.0,0.5,-0.2811731451296112,0.9494628896780413
4906,1.0,0.5,0.030704246266929164,1.8379591517651797
4907,1.0,0.5,-0.27727776456426934,1.3641791155409886
4908,1.0,0.5,-0.47269033525547144,1.5447645152670608
4909,1.0,0.5,0.1849899500623346,0.37536155285111283
4910,1.0,0.5,-0.45969866696849115,1.3609207959425633
4911,1.0,0.5,-0.36518733357298205,1.0054327518239736
4912,1.0,0.5,-0.14991848799877086,1.2960249503690697
4913,1.0,0.5,-0.08674921297642266,0.9369344666403047
4914,1.0,0.5,-0.03689539362810251,1.3601543367958269
4915,1.0,0.5,-0.1349488773262555,0.4188449250727674
4916,1.0,0.5,0.20298465786759162,0.9626734696200341
4917,1.0,0.5,-0.1023449953135709,0.7172918555880188
4918,1.0,0.5,-0.5461707492347334,0.7595989665791455
4919,1.0,0.5,-0.8833339334597015,1.1346859392972086
4920,1.0,0.5,-0.07461438883161726,0.7835728449447141
4921,1.0,0.5,0.23907370867254343,1.0932024622736156
4922,1.0,0.5,-0.5393563231039327,0.8057019382155179
4923,1.0,0.5,-0.5802198687949116,0.9876019052658457
4924,1.0,0.5,-0.12157836300352354,1.0020195212133285
4925,1.0,0.5,-0.12991490104549583,0.6094285865001496
4926,1.0,0.5,0.05587437246499377,0.6483191457274998
4927,1.0,0.5,0.15755711342079004,0.7483662544964209
4928,1.0,0.5,-0.22145570511371374,0.28162338847499224
4929,1.0,0.5,-0.33751499528225304,1.9515369594487688
4930,1.0,0.5,-0.4582125363177114,0.9959243185794711
4931,1.0,0.5,-0.265273486506193,0.9921583411039037
4932,1.0,0.5,0.046733592316513695,0.6977316751721054
4933,1.0,0.5,-0.38156114391963214,0.507818083778915
4934,1.0,0.5,0.06584774783493622,1.3062726124409854
4935,1.0,0.5,-0.6007613316112843,0.46265948806949353
4936,1.0,0.5,-0.1385648761529195,1.0066381083702007
4937,1.0,0.5,-0.3805276939520704,1.3225045656654983
4938,1.0,0.5,-0.11008336002110283,0.7730826820053502
4939,1.0,0.5,-0.3451253840013294,0.5026746733494913
4940,1.0,0.5,-0.003180781445558334,1.3855039881776199
4941,1.0,0.5,-0.2605325719681453,0.8484107438986577
4942,1.0,0.5,-0.2515728505850557,0.8675703643112298
4943,1.0,0.5,0.009718503860210753,1.1634214354503412
4944,1.0,0.5,-0.15019755728969086,1.1143806838434744
4945,1.0,0.5,-0.18991061221489383,0.6671005892052875
4946,1.0,0.5,-0.005576508525031915,0.9174357641152037
4947,1.0,0.5,-0.21642757601438456,1.2273958544315937
4948,1.0,0.5,-0.6303201034918446,0.7426554770827777
4949,1.0,0.5,-0.3924278154392682,1.110233620252011
4950,1.0,0.5,-0.7303257350675174,0.8622808274585907
4951,1.0,0.5,-0.2440763108328996,0.9434569647491093
4952,1.0,0.5,-0.044278243155487285,0.9597839470761216
4953,1.0,0.5,-0.12859630400435648,1.3019853472574228
4954,1.0,0.5,0.12973713786723554,1.4376499098605446
4955,1.0,0.5,0.17533249254257396,1.306641975344774
4956,1.0,0.5,-0.12044792049329892,0.8084397926707594
4957,1.0,0.5,-0.7945081368648057,1.493221442898446
4958,1.0,0.5,-0.19913159983291956,0.28926438472851534
4959,1.0,0.5,-0.43379687471386974,1.5825105369441714
4960,1.0,0.5,-0.05574779706278968,0.8155359012518014
4961,1.0,0.5,-0.09048374290976101,0.8866148698650552
4962,1.0,0.5,-0.031227421285077356,1.3098185928606707
4963,1.0,0.5,-0.1281819751988054,0.8301999822830939
4964,1.0,0.5,0.4127633569440742,1.3006530765469981
4965,1.0,0.5,-0.1408788074829146,0.9186772087324957
4966,1.0,0.5,-0.5722231006087006,0.4607240843250954
4967,1.0,0.5,0.03231704430267207,0.9689410017389926
4968,1.0,0.5,-0.28060392328490624,1.3565133958550528
4969,1.0,0.5,0.20627033904123906,1.3492959932143593
4970,1.0,0.5,0.1564208409322001,1.451642853984673
4971,1.0,0.5,0.021584306793774766,1.4075261261495076
4972,1.0,0.5,-0.5170381772940222,1.02244350560132
4973,1.0,0.5,-0.3032728098046432,1.2090096960027248
4974,1.0,0.5,0.1319976513595229,0.9180747665061749
4975,1.0,0.5,0.2898849591742739,1.1965761720554602
4976,1.0,0.5,-0.16255346453960737,1.291586765050908
4977,1.0,0.5,-0.23168379456390803,0.7774816208005149
4978,1.0,0.5,-0.5392624255908225,1.2377171350295066
4979,1.0,0.5,-0.5012273580046807,1.8533190979006515
4980,1.0,0.5,-0.05834071068324463,1.5414909205767846
4981,1.0,0.5,-0.01595352921600457,0.4160636567217605
4982,1.0,0.5,-0.5575040533947349,0.9936293811929515
4983,1.0,0.5,0.06569766181984821,0.8272976217260644
4984,1.0,0.5,0.11800710830001143,0.9226842913485446
4985,1.0,0.5,-0.044050479126537145,1.334986741105181
